5.000000e+000 1.510278e-005 0.000000e+000 1.501262e-005 0.000000e+000 2.339994e-008 0.000000e+000
1.000000e+001 1.512086e-005 0.000000e+000 1.503061e-005 0.000000e+000 2.342797e-008 0.000000e+000
1.500000e+001 1.515109e-005 0.000000e+000 1.506070e-005 0.000000e+000 2.347485e-008 0.000000e+000
2.000000e+001 1.519361e-005 0.000000e+000 1.510302e-005 0.000000e+000 2.354078e-008 0.000000e+000
2.500000e+001 1.524864e-005 0.000000e+000 1.515779e-005 0.000000e+000 2.362611e-008 0.000000e+000
3.000000e+001 1.531644e-005 0.000000e+000 1.522526e-005 0.000000e+000 2.373124e-008 0.000000e+000
3.500000e+001 1.539734e-005 0.000000e+000 1.530579e-005 0.000000e+000 2.385669e-008 0.000000e+000
4.000000e+001 1.549177e-005 0.000000e+000 1.539977e-005 0.000000e+000 2.400311e-008 0.000000e+000
4.500000e+001 1.560019e-005 0.000000e+000 1.550768e-005 0.000000e+000 2.417124e-008 0.000000e+000
5.000000e+001 1.572319e-005 0.000000e+000 1.563010e-005 0.000000e+000 2.436195e-008 0.000000e+000
5.500000e+001 1.586141e-005 0.000000e+000 1.576766e-005 0.000000e+000 2.457628e-008 0.000000e+000
6.000000e+001 1.601561e-005 0.000000e+000 1.592114e-005 0.000000e+000 2.481539e-008 0.000000e+000
6.500000e+001 1.618666e-005 0.000000e+000 1.609138e-005 0.000000e+000 2.508063e-008 0.000000e+000
7.000000e+001 1.637556e-005 0.000000e+000 1.627939e-005 0.000000e+000 2.537353e-008 0.000000e+000
7.500000e+001 1.658342e-005 0.000000e+000 1.648627e-005 0.000000e+000 2.569585e-008 0.000000e+000
8.000000e+001 1.681155e-005 0.000000e+000 1.671332e-005 0.000000e+000 2.604959e-008 0.000000e+000
8.500000e+001 1.706140e-005 0.000000e+000 1.696198e-005 0.000000e+000 2.643701e-008 0.000000e+000
9.000000e+001 1.733464e-005 0.000000e+000 1.723394e-005 0.000000e+000 2.686071e-008 0.000000e+000
9.500000e+001 1.763319e-005 0.000000e+000 1.753108e-005 0.000000e+000 2.732364e-008 0.000000e+000
1.000000e+002 1.795923e-005 0.000000e+000 1.785558e-005 0.000000e+000 2.782921e-008 0.000000e+000
1.050000e+002 1.831526e-005 0.000000e+000 1.820993e-005 0.000000e+000 2.838128e-008 0.000000e+000
1.100000e+002 1.870417e-005 0.000000e+000 1.859700e-005 0.000000e+000 2.898432e-008 0.000000e+000
1.150000e+002 1.912927e-005 0.000000e+000 1.902010e-005 0.000000e+000 2.964349e-008 0.000000e+000
1.200000e+002 1.959442e-005 0.000000e+000 1.948305e-005 0.000000e+000 3.036476e-008 0.000000e+000
1.250000e+002 2.010410e-005 0.000000e+000 1.999032e-005 0.000000e+000 3.115508e-008 0.000000e+000
1.300000e+002 2.066355e-005 0.000000e+000 2.054713e-005 0.000000e+000 3.202258e-008 0.000000e+000
1.350000e+002 2.127895e-005 0.000000e+000 2.115963e-005 0.000000e+000 3.297683e-008 0.000000e+000
1.400000e+002 2.195761e-005 0.000000e+000 2.183508e-005 0.000000e+000 3.402917e-008 0.000000e+000
1.450000e+002 2.270822e-005 0.000000e+000 2.258216e-005 0.000000e+000 3.519309e-008 0.000000e+000
1.500000e+002 2.354126e-005 0.000000e+000 2.341127e-005 0.000000e+000 3.648482e-008 0.000000e+000
1.550000e+002 2.446940e-005 0.000000e+000 2.433502e-005 0.000000e+000 3.792401e-008 0.000000e+000
1.600000e+002 2.550811e-005 0.000000e+000 2.536883e-005 0.000000e+000 3.953466e-008 0.000000e+000
1.650000e+002 2.667654e-005 0.000000e+000 2.653175e-005 0.000000e+000 4.134645e-008 0.000000e+000
1.700000e+002 2.799860e-005 0.000000e+000 2.784757e-005 0.000000e+000 4.339647e-008 0.000000e+000
1.750000e+002 2.950457e-005 0.000000e+000 2.934643e-005 0.000000e+000 4.573166e-008 0.000000e+000
1.800000e+002 3.123334e-005 0.000000e+000 3.106705e-005 0.000000e+000 4.841233e-008 0.000000e+000
1.850000e+002 3.323574e-005 0.000000e+000 3.306000e-005 0.000000e+000 5.151729e-008 0.000000e+000
1.900000e+002 3.557943e-005 0.000000e+000 3.539263e-005 0.000000e+000 5.515147e-008 0.000000e+000
1.950000e+002 3.835658e-005 0.000000e+000 3.815667e-005 0.000000e+000 5.945777e-008 0.000000e+000
2.000000e+002 4.169594e-005 0.000000e+000 4.148028e-005 0.000000e+000 6.463587e-008 0.000000e+000
2.050000e+002 4.578310e-005 0.000000e+000 4.554816e-005 0.000000e+000 7.097352e-008 0.000000e+000
2.100000e+002 5.089566e-005 0.000000e+000 5.063659e-005 0.000000e+000 7.890116e-008 0.000000e+000
2.150000e+002 5.746829e-005 0.000000e+000 5.717821e-005 0.000000e+000 8.909283e-008 0.000000e+000
2.200000e+002 6.622215e-005 0.000000e+000 6.589077e-005 0.000000e+000 1.026668e-007 0.000000e+000
2.250000e+002 7.844745e-005 0.000000e+000 7.805840e-005 0.000000e+000 1.216236e-007 0.000000e+000
2.300000e+002 9.670261e-005 0.000000e+000 9.622743e-005 0.000000e+000 1.499305e-007 0.000000e+000
2.350000e+002 1.268800e-004 0.000000e+000 1.262625e-004 0.000000e+000 1.967243e-007 0.000000e+000
2.400000e+002 1.862611e-004 0.000000e+000 1.853634e-004 0.000000e+000 2.888019e-007 0.000000e+000
2.450000e+002 3.567600e-004 0.000000e+000 3.550579e-004 0.000000e+000 5.531815e-007 0.000000e+000
2.500000e+002 5.433649e-003 0.000000e+000 5.407995e-003 0.000000e+000 8.425522e-006 0.000000e+000
2.550000e+002 -4.019118e-004 0.000000e+000 -4.000347e-004 0.000000e+000 -6.232325e-007 0.000000e+000
2.600000e+002 -1.918115e-004 0.000000e+000 -1.909256e-004 0.000000e+000 -2.974462e-007 0.000000e+000
2.650000e+002 -1.251250e-004 0.000000e+000 -1.245537e-004 0.000000e+000 -1.940406e-007 0.000000e+000
2.700000e+002 -9.238903e-005 0.000000e+000 -9.197215e-005 0.000000e+000 -1.432794e-007 0.000000e+000
2.750000e+002 -7.294567e-005 0.000000e+000 -7.262052e-005 0.000000e+000 -1.131301e-007 0.000000e+000
2.800000e+002 -6.007039e-005 0.000000e+000 -5.980599e-005 0.000000e+000 -9.316540e-008 0.000000e+000
2.850000e+002 -5.091981e-005 0.000000e+000 -5.069858e-005 0.000000e+000 -7.897629e-008 0.000000e+000
2.900000e+002 -4.408469e-005 0.000000e+000 -4.389570e-005 0.000000e+000 -6.837760e-008 0.000000e+000
2.950000e+002 -3.878701e-005 0.000000e+000 -3.862302e-005 0.000000e+000 -6.016290e-008 0.000000e+000
3.000000e+002 -3.456215e-005 0.000000e+000 -3.441810e-005 0.000000e+000 -5.361175e-008 0.000000e+000
3.050000e+002 -3.111552e-005 0.000000e+000 -3.098773e-005 0.000000e+000 -4.826732e-008 0.000000e+000
3.100000e+002 -2.825130e-005 0.000000e+000 -2.813703e-005 0.000000e+000 -4.382600e-008 0.000000e+000
3.150000e+002 -2.583425e-005 0.000000e+000 -2.573139e-005 0.000000e+000 -4.007807e-008 0.000000e+000
3.200000e+002 -2.376797e-005 0.000000e+000 -2.367486e-005 0.000000e+000 -3.687405e-008 0.000000e+000
3.250000e+002 -2.198189e-005 0.000000e+000 -2.189721e-005 0.000000e+000 -3.410452e-008 0.000000e+000
3.300000e+002 -2.042316e-005 0.000000e+000 -2.034583e-005 0.000000e+000 -3.168751e-008 0.000000e+000
3.350000e+002 -1.905141e-005 0.000000e+000 -1.898056e-005 0.000000e+000 -2.956045e-008 0.000000e+000
3.400000e+002 -1.783530e-005 0.000000e+000 -1.777019e-005 0.000000e+000 -2.767473e-008 0.000000e+000
3.450000e+002 -1.675010e-005 0.000000e+000 -1.669011e-005 0.000000e+000 -2.599199e-008 0.000000e+000
3.500000e+002 -1.577604e-005 0.000000e+000 -1.572065e-005 0.000000e+000 -2.448160e-008 0.000000e+000
