1.000000e+000 1.355573e-001 1.355573e-001 0.000000e+000
2.000000e+000 3.651395e-002 3.651395e-002 0.000000e+000
3.000000e+000 1.707296e-002 1.707296e-002 0.000000e+000
4.000000e+000 9.603543e-003 9.603543e-003 0.000000e+000
5.000000e+000 6.146260e-003 6.146260e-003 0.000000e+000
6.000000e+000 4.268240e-003 4.268240e-003 0.000000e+000
7.000000e+000 3.135849e-003 3.135849e-003 0.000000e+000
8.000000e+000 2.400884e-003 2.400884e-003 0.000000e+000
9.000000e+000 1.896995e-003 1.896995e-003 0.000000e+000
1.000000e+001 1.536566e-003 1.536566e-003 0.000000e+000
1.100000e+001 1.269890e-003 1.269890e-003 0.000000e+000
1.200000e+001 1.067060e-003 1.067060e-003 0.000000e+000
1.300000e+001 9.092109e-004 9.092109e-004 0.000000e+000
1.400000e+001 7.839625e-004 7.839625e-004 0.000000e+000
1.500000e+001 6.829184e-004 6.829184e-004 0.000000e+000
1.600000e+001 6.002212e-004 6.002212e-004 0.000000e+000
1.700000e+001 5.316839e-004 5.316839e-004 0.000000e+000
1.800000e+001 4.742489e-004 4.742489e-004 0.000000e+000
1.900000e+001 4.256416e-004 4.256416e-004 0.000000e+000
2.000000e+001 3.841416e-004 3.841416e-004 0.000000e+000
2.100000e+001 3.484277e-004 3.484277e-004 0.000000e+000
2.200000e+001 3.174724e-004 3.174724e-004 0.000000e+000
2.300000e+001 2.904662e-004 2.904662e-004 0.000000e+000
2.400000e+001 2.667650e-004 2.667650e-004 0.000000e+000
2.500000e+001 2.458506e-004 2.458506e-004 0.000000e+000
2.600000e+001 2.273027e-004 2.273027e-004 0.000000e+000
2.700000e+001 2.107773e-004 2.107773e-004 0.000000e+000
2.800000e+001 1.959906e-004 1.959906e-004 0.000000e+000
2.900000e+001 1.827071e-004 1.827071e-004 0.000000e+000
3.000000e+001 1.707296e-004 1.707296e-004 0.000000e+000
3.100000e+001 1.598925e-004 1.598925e-004 0.000000e+000
3.200000e+001 1.500553e-004 1.500553e-004 0.000000e+000
3.300000e+001 1.410989e-004 1.410989e-004 0.000000e+000
3.400000e+001 1.329210e-004 1.329210e-004 0.000000e+000
3.500000e+001 1.254340e-004 1.254340e-004 0.000000e+000
3.600000e+001 1.185622e-004 1.185622e-004 0.000000e+000
3.700000e+001 1.122401e-004 1.122401e-004 0.000000e+000
3.800000e+001 1.064104e-004 1.064104e-004 0.000000e+000
3.900000e+001 1.010234e-004 1.010234e-004 0.000000e+000
4.000000e+001 9.603541e-005 9.603541e-005 0.000000e+000
4.100000e+001 9.140789e-005 9.140789e-005 0.000000e+000
4.200000e+001 8.710695e-005 8.710695e-005 0.000000e+000
4.300000e+001 8.310258e-005 8.310258e-005 0.000000e+000
4.400000e+001 7.936811e-005 7.936811e-005 0.000000e+000
4.500000e+001 7.587984e-005 7.587984e-005 0.000000e+000
4.600000e+001 7.261657e-005 7.261657e-005 0.000000e+000
4.700000e+001 6.955938e-005 6.955938e-005 0.000000e+000
4.800000e+001 6.669127e-005 6.669127e-005 0.000000e+000
4.900000e+001 6.399695e-005 6.399695e-005 0.000000e+000
5.000000e+001 6.146267e-005 6.146267e-005 0.000000e+000
5.100000e+001 5.907600e-005 5.907600e-005 0.000000e+000
5.200000e+001 5.682570e-005 5.682570e-005 0.000000e+000
5.300000e+001 5.470156e-005 5.470156e-005 0.000000e+000
5.400000e+001 5.269434e-005 5.269434e-005 0.000000e+000
5.500000e+001 5.079560e-005 5.079560e-005 0.000000e+000
5.600000e+001 4.899767e-005 4.899767e-005 0.000000e+000
5.700000e+001 4.729353e-005 4.729353e-005 0.000000e+000
5.800000e+001 4.567678e-005 4.567678e-005 0.000000e+000
5.900000e+001 4.414154e-005 4.414154e-005 0.000000e+000
6.000000e+001 4.268242e-005 4.268242e-005 0.000000e+000
6.100000e+001 4.129446e-005 4.129446e-005 0.000000e+000
6.200000e+001 3.997313e-005 3.997313e-005 0.000000e+000
6.300000e+001 3.871421e-005 3.871421e-005 0.000000e+000
6.400000e+001 3.751385e-005 3.751385e-005 0.000000e+000
6.500000e+001 3.636845e-005 3.636845e-005 0.000000e+000
6.600000e+001 3.527473e-005 3.527473e-005 0.000000e+000
6.700000e+001 3.422961e-005 3.422961e-005 0.000000e+000
6.800000e+001 3.323026e-005 3.323026e-005 0.000000e+000
6.900000e+001 3.227404e-005 3.227404e-005 0.000000e+000
7.000000e+001 3.135852e-005 3.135852e-005 0.000000e+000
7.100000e+001 3.048140e-005 3.048140e-005 0.000000e+000
7.200000e+001 2.964057e-005 2.964057e-005 0.000000e+000
7.300000e+001 2.883407e-005 2.883407e-005 0.000000e+000
7.400000e+001 2.806003e-005 2.806003e-005 0.000000e+000
7.500000e+001 2.731675e-005 2.731675e-005 0.000000e+000
7.600000e+001 2.660262e-005 2.660262e-005 0.000000e+000
7.700000e+001 2.591613e-005 2.591613e-005 0.000000e+000
7.800000e+001 2.525588e-005 2.525588e-005 0.000000e+000
7.900000e+001 2.462053e-005 2.462053e-005 0.000000e+000
8.000000e+001 2.400887e-005 2.400887e-005 0.000000e+000
8.100000e+001 2.341972e-005 2.341972e-005 0.000000e+000
8.200000e+001 2.285199e-005 2.285199e-005 0.000000e+000
8.300000e+001 2.230465e-005 2.230465e-005 0.000000e+000
8.400000e+001 2.177675e-005 2.177675e-005 0.000000e+000
8.500000e+001 2.126737e-005 2.126737e-005 0.000000e+000
8.600000e+001 2.077566e-005 2.077566e-005 0.000000e+000
8.700000e+001 2.030080e-005 2.030080e-005 0.000000e+000
8.800000e+001 1.984204e-005 1.984204e-005 0.000000e+000
8.900000e+001 1.939866e-005 1.939866e-005 0.000000e+000
9.000000e+001 1.896997e-005 1.896997e-005 0.000000e+000
9.100000e+001 1.855534e-005 1.855534e-005 0.000000e+000
9.200000e+001 1.815416e-005 1.815416e-005 0.000000e+000
9.300000e+001 1.776585e-005 1.776585e-005 0.000000e+000
9.400000e+001 1.738986e-005 1.738986e-005 0.000000e+000
9.500000e+001 1.702568e-005 1.702568e-005 0.000000e+000
9.600000e+001 1.667283e-005 1.667283e-005 0.000000e+000
9.700000e+001 1.633083e-005 1.633083e-005 0.000000e+000
9.800000e+001 1.599925e-005 1.599925e-005 0.000000e+000
9.900000e+001 1.567767e-005 1.567767e-005 0.000000e+000
1.000000e+002 1.536568e-005 1.536568e-005 0.000000e+000
1.010000e+002 1.506292e-005 1.506292e-005 0.000000e+000
1.020000e+002 1.476901e-005 1.476901e-005 0.000000e+000
1.030000e+002 1.448363e-005 1.448363e-005 0.000000e+000
1.040000e+002 1.420644e-005 1.420644e-005 0.000000e+000
1.050000e+002 1.393713e-005 1.393713e-005 0.000000e+000
1.060000e+002 1.367540e-005 1.367540e-005 0.000000e+000
1.070000e+002 1.342098e-005 1.342098e-005 0.000000e+000
1.080000e+002 1.317360e-005 1.317360e-005 0.000000e+000
1.090000e+002 1.293299e-005 1.293299e-005 0.000000e+000
1.100000e+002 1.269891e-005 1.269891e-005 0.000000e+000
1.110000e+002 1.247114e-005 1.247114e-005 0.000000e+000
1.120000e+002 1.224943e-005 1.224943e-005 0.000000e+000
1.130000e+002 1.203359e-005 1.203359e-005 0.000000e+000
1.140000e+002 1.182340e-005 1.182340e-005 0.000000e+000
1.150000e+002 1.161867e-005 1.161867e-005 0.000000e+000
1.160000e+002 1.141921e-005 1.141921e-005 0.000000e+000
1.170000e+002 1.122484e-005 1.122484e-005 0.000000e+000
1.180000e+002 1.103540e-005 1.103540e-005 0.000000e+000
1.190000e+002 1.085071e-005 1.085071e-005 0.000000e+000
1.200000e+002 1.067062e-005 1.067062e-005 0.000000e+000
1.210000e+002 1.049497e-005 1.049497e-005 0.000000e+000
1.220000e+002 1.032363e-005 1.032363e-005 0.000000e+000
1.230000e+002 1.015645e-005 1.015645e-005 0.000000e+000
1.240000e+002 9.993296e-006 9.993296e-006 0.000000e+000
1.250000e+002 9.834043e-006 9.834043e-006 0.000000e+000
1.260000e+002 9.678567e-006 9.678567e-006 0.000000e+000
1.270000e+002 9.526749e-006 9.526749e-006 0.000000e+000
1.280000e+002 9.378476e-006 9.378476e-006 0.000000e+000
1.290000e+002 9.233637e-006 9.233637e-006 0.000000e+000
1.300000e+002 9.092127e-006 9.092127e-006 0.000000e+000
1.310000e+002 8.953846e-006 8.953846e-006 0.000000e+000
1.320000e+002 8.818696e-006 8.818696e-006 0.000000e+000
1.330000e+002 8.686583e-006 8.686583e-006 0.000000e+000
1.340000e+002 8.557417e-006 8.557417e-006 0.000000e+000
1.350000e+002 8.431110e-006 8.431110e-006 0.000000e+000
1.360000e+002 8.307579e-006 8.307579e-006 0.000000e+000
1.370000e+002 8.186743e-006 8.186743e-006 0.000000e+000
1.380000e+002 8.068525e-006 8.068525e-006 0.000000e+000
1.390000e+002 7.952849e-006 7.952849e-006 0.000000e+000
1.400000e+002 7.839643e-006 7.839643e-006 0.000000e+000
1.410000e+002 7.728837e-006 7.728837e-006 0.000000e+000
1.420000e+002 7.620364e-006 7.620364e-006 0.000000e+000
1.430000e+002 7.514158e-006 7.514158e-006 0.000000e+000
1.440000e+002 7.410157e-006 7.410157e-006 0.000000e+000
1.450000e+002 7.308301e-006 7.308301e-006 0.000000e+000
1.460000e+002 7.208531e-006 7.208531e-006 0.000000e+000
1.470000e+002 7.110789e-006 7.110789e-006 0.000000e+000
1.480000e+002 7.015022e-006 7.015022e-006 0.000000e+000
1.490000e+002 6.921177e-006 6.921177e-006 0.000000e+000
1.500000e+002 6.829203e-006 6.829203e-006 0.000000e+000
1.510000e+002 6.739049e-006 6.739049e-006 0.000000e+000
1.520000e+002 6.650670e-006 6.650670e-006 0.000000e+000
1.530000e+002 6.564017e-006 6.564017e-006 0.000000e+000
1.540000e+002 6.479047e-006 6.479047e-006 0.000000e+000
1.550000e+002 6.395716e-006 6.395716e-006 0.000000e+000
1.560000e+002 6.313983e-006 6.313983e-006 0.000000e+000
1.570000e+002 6.233807e-006 6.233807e-006 0.000000e+000
1.580000e+002 6.155148e-006 6.155148e-006 0.000000e+000
1.590000e+002 6.077968e-006 6.077968e-006 0.000000e+000
1.600000e+002 6.002231e-006 6.002231e-006 0.000000e+000
1.610000e+002 5.927901e-006 5.927901e-006 0.000000e+000
1.620000e+002 5.854943e-006 5.854943e-006 0.000000e+000
1.630000e+002 5.783324e-006 5.783324e-006 0.000000e+000
1.640000e+002 5.713011e-006 5.713011e-006 0.000000e+000
1.650000e+002 5.643972e-006 5.643972e-006 0.000000e+000
1.660000e+002 5.576178e-006 5.576178e-006 0.000000e+000
1.670000e+002 5.509597e-006 5.509597e-006 0.000000e+000
1.680000e+002 5.444202e-006 5.444202e-006 0.000000e+000
1.690000e+002 5.379965e-006 5.379965e-006 0.000000e+000
1.700000e+002 5.316857e-006 5.316857e-006 0.000000e+000
1.710000e+002 5.254854e-006 5.254854e-006 0.000000e+000
1.720000e+002 5.193929e-006 5.193929e-006 0.000000e+000
1.730000e+002 5.134057e-006 5.134057e-006 0.000000e+000
1.740000e+002 5.075215e-006 5.075215e-006 0.000000e+000
