2.000000e+002 -1.825172e-005 -2.042473e-008 -1.620254e-005 -3.762430e-008 -2.166745e-005 -1.122677e-008
2.050000e+002 -1.735266e-005 -2.109812e-008 -1.538568e-005 -3.897336e-008 -2.061259e-005 -1.168175e-008
2.100000e+002 -1.651690e-005 -2.178571e-008 -1.462610e-005 -4.035980e-008 -1.963201e-005 -1.215453e-008
2.150000e+002 -1.573862e-005 -2.248815e-008 -1.391852e-005 -4.178560e-008 -1.871889e-005 -1.264632e-008
2.200000e+002 -1.501265e-005 -2.320610e-008 -1.325824e-005 -4.325279e-008 -1.786715e-005 -1.315843e-008
2.250000e+002 -1.433438e-005 -2.394028e-008 -1.264110e-005 -4.476357e-008 -1.707138e-005 -1.369229e-008
2.300000e+002 -1.369972e-005 -2.469143e-008 -1.206338e-005 -4.632024e-008 -1.632677e-005 -1.424944e-008
2.350000e+002 -1.310497e-005 -2.546031e-008 -1.152173e-005 -4.792524e-008 -1.562899e-005 -1.483157e-008
2.400000e+002 -1.254685e-005 -2.624775e-008 -1.101316e-005 -4.958117e-008 -1.497418e-005 -1.544050e-008
2.450000e+002 -1.202238e-005 -2.705458e-008 -1.053499e-005 -5.129076e-008 -1.435885e-005 -1.607820e-008
2.500000e+002 -1.152890e-005 -2.788171e-008 -1.008480e-005 -5.305693e-008 -1.377987e-005 -1.674685e-008
2.550000e+002 -1.106400e-005 -2.873007e-008 -9.660385e-006 -5.488278e-008 -1.323440e-005 -1.744881e-008
2.600000e+002 -1.062549e-005 -2.960064e-008 -9.259773e-006 -5.677160e-008 -1.271989e-005 -1.818666e-008
2.650000e+002 -1.021140e-005 -3.049446e-008 -8.881165e-006 -5.872689e-008 -1.223399e-005 -1.896324e-008
2.700000e+002 -9.819922e-006 -3.141262e-008 -8.522927e-006 -6.075239e-008 -1.177461e-005 -1.978166e-008
2.750000e+002 -9.449425e-006 -3.235627e-008 -8.183573e-006 -6.285208e-008 -1.133982e-005 -2.064533e-008
2.800000e+002 -9.098418e-006 -3.332661e-008 -7.861745e-006 -6.503021e-008 -1.092785e-005 -2.155804e-008
