1.00000	1.1718e+05	12804.4	0.10927	6.236	0.50263
2.00000	1.1873e+05	13411.5	0.11296	6.445	0.50383
3.00000	1.2068e+05	15252.1	0.12639	7.203	0.50631
4.00000	1.2233e+05	17379.7	0.14207	8.086	0.51010
5.00000	1.2376e+05	17609.9	0.14229	8.098	0.51532
6.00000	1.2519e+05	18875.9	0.15078	8.574	0.52205
7.00000	1.2713e+05	20365.7	0.16020	9.101	0.53014
8.00000	1.2903e+05	21769.9	0.16872	9.576	0.53986
9.00000	1.3111e+05	22045.8	0.16815	9.545	0.55141
10.0000	1.3258e+05	23196.8	0.17497	9.925	0.56524
11.0000	1.3176e+05	24948.1	0.18935	10.722	0.50042
12.0000	1.3429e+05	25478.3	0.18973	10.743	0.51626
13.0000	1.3707e+05	25906.2	0.18900	10.703	0.53487
14.0000	1.3957e+05	26161.7	0.18744	10.616	0.55639
15.0000	1.4032e+05	27756.4	0.19781	11.189	0.50052
16.0000	1.4353e+05	27421.0	0.19105	10.816	0.52594
17.0000	1.4608e+05	27627.5	0.18912	10.709	0.55645
18.0000	1.4558e+05	28485.4	0.19567	11.071	0.50195
19.0000	1.4970e+05	28617.9	0.19117	10.823	0.53865
20.0000	1.5055e+05	29587.1	0.19653	11.118	0.50173
21.0000	1.5459e+05	28751.8	0.18599	10.536	0.55055
22.0000	1.5564e+05	28918.3	0.18581	10.526	0.50288
23.0000	1.6119e+05	27982.3	0.17360	9.848	0.56987
24.0000	1.6207e+05	28596.7	0.17645	10.007	0.50644
25.0000	1.6378e+05	28387.4	0.17333	9.833	0.50182
26.0000	1.6844e+05	28184.7	0.16733	9.499	0.50405
27.0000	1.7093e+05	28260.2	0.16533	9.388	0.51785
28.0000	1.7437e+05	27237.7	0.15621	8.878	0.52944
29.0000	1.7699e+05	26717.1	0.15095	8.584	0.50734
30.0000	1.8110e+05	25293.6	0.13967	7.951	0.53329
31.0000	1.8540e+05	25633.7	0.13826	7.872	0.51868
32.0000	1.8721e+05	25287.3	0.13508	7.693	0.50018
33.0000	1.8884e+05	23328.3	0.12354	7.042	0.50770
34.0000	1.9482e+05	21331.3	0.10949	6.249	0.50532
35.0000	1.9890e+05	20856.7	0.10486	5.986	0.50174
36.0000	2.0057e+05	20050.3	0.09997	5.709	0.50198
37.0000	2.0310e+05	18856.4	0.09284	5.304	0.43194
38.0000	2.1056e+05	15701.7	0.07457	4.265	0.50188
39.0000	2.1317e+05	15205.6	0.07133	4.080	0.44414
40.0000	2.1791e+05	12701.8	0.05829	3.336	0.50264
41.0000	2.2471e+05	10866.5	0.04836	2.769	0.45468
42.0000	2.2542e+05	9232.31	0.04096	2.345	0.50211
43.0000	2.2928e+05	5709.35	0.02490	1.426	0.45954
44.0000	2.3769e+05	3015.88	0.01269	0.727	0.50084
45.0000	2.3843e+05	541.471	0.00227	0.130	0.46216
46.0000	2.4479e+05	-2913.1	-0.0119	-0.682	0.42941
47.0000	2.5498e+05	-6222.2	-0.0244	-1.398	0.50189
48.0000	2.5711e+05	-8193.8	-0.0319	-1.825	0.46845
49.0000	2.5635e+05	-10792.	-0.0421	-2.411	0.43833
50.0000	2.6761e+05	-15554.	-0.0581	-3.326	0.50153
51.0000	2.6873e+05	-19205.	-0.0715	-4.088	0.47203
52.0000	2.7459e+05	-23998.	-0.0874	-4.995	0.44591
53.0000	2.8811e+05	-27920.	-0.0969	-5.535	0.49866
54.0000	2.8925e+05	-31514.	-0.1090	-6.218	0.47224
55.0000	2.9506e+05	-36597.	-0.1240	-7.070	0.44860
56.0000	3.0120e+05	-40778.	-0.1354	-7.710	0.42693
57.0000	3.1339e+05	-46114.	-0.1471	-8.371	0.50357
58.0000	3.1927e+05	-50897.	-0.1594	-9.058	0.48045
59.0000	3.1540e+05	-57086.	-0.1810	-10.259	0.45805
60.0000	3.2139e+05	-63383.	-0.1972	-11.156	0.43833
61.0000	3.4440e+05	-68796.	-0.1998	-11.297	0.50147
62.0000	3.3774e+05	-74606.	-0.2209	-12.456	0.47954
63.0000	3.4381e+05	-80661.	-0.2346	-13.203	0.46035
64.0000	3.5071e+05	-86701.	-0.2472	-13.886	0.44238
65.0000	3.7064e+05	-93434.	-0.2521	-14.149	0.50192
66.0000	3.7659e+05	-1.004e+05	-0.2667	-14.932	0.48303
67.0000	3.6646e+05	-1.066e+05	-0.2910	-16.223	0.46402
68.0000	3.7110e+05	-1.152e+05	-0.3105	-17.249	0.44728
69.0000	3.7671e+05	-1.198e+05	-0.3179	-17.636	0.43153
70.0000	4.1734e+05	-1.317e+05	-0.3156	-17.516	0.50415
70.9999	4.2115e+05	-1.357e+05	-0.3222	-17.861	0.48686
71.9999	3.9099e+05	-1.422e+05	-0.3636	-19.981	0.46825
72.9999	3.9310e+05	-1.426e+05	-0.3627	-19.936	0.45288
73.9999	4.0760e+05	-1.531e+05	-0.3756	-20.585	0.43890
74.9999	4.1545e+05	-1.601e+05	-0.3853	-21.074	0.42520
75.9999	4.6272e+05	-1.686e+05	-0.3643	-20.016	0.50101
76.9999	4.8422e+05	-1.763e+05	-0.3640	-20.002	0.48664
77.9999	4.5054e+05	-1.908e+05	-0.4234	-22.948	0.46995
78.9999	4.5578e+05	-2.012e+05	-0.4414	-23.815	0.45609
79.9999	4.5331e+05	-2.056e+05	-0.4536	-24.400	0.44256
80.9999	4.5584e+05	-2.190e+05	-0.4804	-25.657	0.42984
81.9999	5.2688e+05	-2.226e+05	-0.4225	-22.904	0.50318
82.9999	5.2292e+05	-2.301e+05	-0.4400	-23.749	0.48877
83.9999	4.5656e+05	-2.387e+05	-0.5229	-27.604	0.47219
84.9999	4.6970e+05	-2.405e+05	-0.5119	-27.109	0.45991
85.9999	4.6058e+05	-2.351e+05	-0.5104	-27.039	0.44724
86.9999	4.8920e+05	-2.248e+05	-0.4594	-24.676	0.43642
87.9999	5.1104e+05	-2.191e+05	-0.4286	-23.202	0.42583
89.0000	6.2498e+05	-2.388e+05	-0.3822	-20.915	0.50452
90.0000	6.3671e+05	-2.613e+05	-0.4103	-22.309	0.49206
91.0000	5.5673e+05	-2.905e+05	-0.5218	-27.555	0.47657
92.0000	5.7149e+05	-3.068e+05	-0.5369	-28.231	0.46547
93.0000	5.6805e+05	-3.174e+05	-0.5588	-29.195	0.45395
94.0000	5.9723e+05	-3.269e+05	-0.5474	-28.695	0.44391
95.0000	6.2379e+05	-3.283e+05	-0.5263	-27.759	0.43412
96.0000	7.0393e+05	-3.941e+05	-0.5598	-29.240	0.42633
97.0000	3.2038e+05	-9.261e+05	-2.8906	-70.917	0.49890
98.0000	4.4932e+05	-3.014e+05	-0.6709	-33.856	0.49144
99.0000	6.4716e+05	-1.259e+05	-0.1946	-11.011	0.48637
100.000	8.7673e+05	-1.539e+05	-0.1755	-9.954	0.48252
101.000	5.7172e+05	-5.861e+05	-1.0252	-45.714	0.46327
102.000	5.8307e+05	-3.563e+05	-0.6111	-31.430	0.45324
103.000	6.6591e+05	-3.540e+05	-0.5316	-27.996	0.44569
104.000	6.9521e+05	-3.651e+05	-0.5252	-27.710	0.43687
105.000	6.9517e+05	-3.715e+05	-0.5344	-28.122	0.42759
106.000	8.5935e+05	-3.445e+05	-0.4008	-21.843	0.50523
107.000	8.7724e+05	-3.147e+05	-0.3588	-19.737	0.49509
108.000	9.7404e+05	-2.928e+05	-0.3006	-16.731	0.48737
109.000	8.5785e+05	-3.205e+05	-0.3736	-20.486	0.47445
110.000	9.0832e+05	-3.672e+05	-0.4043	-22.011	0.46613
