Freq	E'	E"	tan_delta	PhaseAngle	strain
72.9999	7.3027e+05	-1.325e+05	-0.1814	-10.284	0.48538
73.9999	7.1515e+05	-1.402e+05	-0.1961	-11.094	0.46770
74.9999	7.2909e+05	-1.450e+05	-0.1989	-11.247	0.45294
75.9999	7.4750e+05	-1.501e+05	-0.2008	-11.356	0.43920
76.9999	7.6513e+05	-1.623e+05	-0.2122	-11.978	0.42599
77.9999	8.1266e+05	-1.733e+05	-0.2132	-12.038	0.50268
78.9999	8.3291e+05	-1.840e+05	-0.2209	-12.457	0.48814
79.9999	7.9285e+05	-1.932e+05	-0.2437	-13.696	0.47091
80.9999	8.0615e+05	-2.031e+05	-0.2519	-14.140	0.45741
81.9999	8.7289e+05	-2.076e+05	-0.2378	-13.376	0.50529
82.9999	8.7621e+05	-2.126e+05	-0.2426	-13.637	0.49065
83.9999	8.2452e+05	-2.195e+05	-0.2662	-14.906	0.47391
84.9999	8.4565e+05	-2.199e+05	-0.2600	-14.574	0.46150
85.9999	8.5027e+05	-2.139e+05	-0.2516	-14.121	0.44886
86.9999	8.8693e+05	-2.097e+05	-0.2364	-13.301	0.43810
87.9999	9.1358e+05	-2.129e+05	-0.2330	-13.118	0.42726
89.0000	1.0196e+06	-2.341e+05	-0.2296	-12.930	0.50424
90.0000	1.0341e+06	-2.562e+05	-0.2478	-13.916	0.49158
91.0000	1.0410e+06	-2.737e+05	-0.2630	-14.733	0.47896
92.0000	-1.097e+05	-1.476e+05	1.34571	233.384	0.46896
93.0000	9.9460e+05	-3.044e+05	-0.3060	-17.015	0.45305
94.0000	1.0272e+06	-3.116e+05	-0.3033	-16.874	0.44286
95.0000	1.0464e+06	-3.171e+05	-0.3030	-16.859	0.43261
96.0000	1.2275e+06	-3.383e+05	-0.2756	-15.408	0.50432
97.0000	1.3463e+06	-6.347e+05	-0.4714	-25.239	0.49670
98.0000	4.3799e+05	-1.132e+05	-0.2585	-14.493	0.45317
99.0000	9.1771e+05	-97888.	-0.1067	-6.088	0.45805
100.0000	1.1078e+06	-34443.	-0.0311	-1.781	0.45338
101.000	1.3048e+06	-5.885e+05	-0.4510	-24.277	0.44979
102.000	1.0936e+06	-3.954e+05	-0.3615	-19.877	0.43311
103.000	1.1543e+06	-3.212e+05	-0.2783	-15.550	0.42507
104.000	1.2993e+06	-3.133e+05	-0.2411	-13.556	0.50385
105.000	1.3385e+06	-3.285e+05	-0.2454	-13.788	0.49394
106.000	1.3577e+06	-3.055e+05	-0.2250	-12.682	0.48369
107.000	1.2510e+06	-2.981e+05	-0.2383	-13.405	0.47021
108.000	1.3281e+06	-2.802e+05	-0.2110	-11.913	0.46231
109.000	1.3892e+06	-2.965e+05	-0.2134	-12.048	0.45425
110.000	1.4590e+06	-3.347e+05	-0.2294	-12.922	0.44656
111.000	1.4835e+06	-3.721e+05	-0.2508	-14.080	0.43795
112.000	1.5276e+06	-4.001e+05	-0.2619	-14.675	0.43008
113.000	1.7405e+06	-4.121e+05	-0.2368	-13.322	0.50598
114.000	1.7639e+06	-4.273e+05	-0.2423	-13.618	0.49635
115.000	1.8122e+06	-4.380e+05	-0.2417	-13.589	0.48761
116.000	1.8360e+06	-4.579e+05	-0.2494	-14.003	0.47852
117.000	1.6760e+06	-4.608e+05	-0.2749	-15.373	0.46528
118.000	1.7388e+06	-4.686e+05	-0.2695	-15.083	0.45771
119.000	1.8265e+06	-5.025e+05	-0.2751	-15.383	0.45092
120.000	1.8760e+06	-5.549e+05	-0.2958	-16.478	0.44335
121.000	1.9027e+06	-6.185e+05	-0.3251	-18.008	0.43558
122.000	1.9466e+06	-6.645e+05	-0.3414	-18.849	0.42827
123.000	2.2259e+06	-6.949e+05	-0.3122	-17.338	0.50647
124.000	2.2737e+06	-7.349e+05	-0.3232	-17.913	0.49809
125.000	2.2907e+06	-7.700e+05	-0.3362	-18.580	0.48929
126.000	2.3430e+06	-8.032e+05	-0.3428	-18.922	0.48145
127.000	2.0589e+06	-8.625e+05	-0.4189	-22.729	0.46704
128.000	2.1026e+06	-8.959e+05	-0.4261	-23.078	0.45959
129.000	2.1123e+06	-9.343e+05	-0.4423	-23.860	0.45170
130.000	2.1181e+06	-9.716e+05	-0.4587	-24.641	0.44390
131.000	2.1521e+06	-1.003e+06	-0.4659	-24.980	0.43688
132.000	2.1557e+06	-1.034e+06	-0.4794	-25.614	0.42943
133.000	2.5717e+06	-1.065e+06	-0.4141	-22.493	0.50708
134.000	2.5908e+06	-1.089e+06	-0.4205	-22.808	0.49097
135.000	2.6364e+06	-1.116e+06	-0.4231	-22.935	0.48331
136.000	2.6419e+06	-1.100e+06	-0.4164	-22.605	0.47534
137.000	2.2956e+06	-1.142e+06	-0.4975	-26.452	0.46157
138.000	2.3750e+06	-1.198e+06	-0.5043	-26.763	0.45540
139.000	2.3918e+06	-1.256e+06	-0.5253	-27.713	0.44829
140.000	2.4291e+06	-1.298e+06	-0.5345	-28.123	0.44164
141.000	2.4289e+06	-1.337e+06	-0.5505	-28.831	0.43457
142.000	2.4649e+06	-1.375e+06	-0.5577	-29.148	0.42828
143.000	2.4714e+06	-1.409e+06	-0.5700	-29.682	0.42162
144.000	2.4730e+06	-1.438e+06	-0.5813	-30.170	0.41506
145.000	2.5075e+06	-1.469e+06	-0.5859	-30.367	0.40914
146.000	2.5116e+06	-1.497e+06	-0.5960	-30.795	0.40289
147.000	2.5536e+06	-1.516e+06	-0.5937	-30.699	0.39728
148.000	2.5564e+06	-1.542e+06	-0.6031	-31.094	0.39132
149.000	2.5982e+06	-1.569e+06	-0.6040	-31.131	0.38593
150.000	2.5974e+06	-1.581e+06	-0.6087	-31.331	0.38018
151.000	2.6029e+06	-1.592e+06	-0.6118	-31.459	0.37462
152.000	2.6520e+06	-1.601e+06	-0.6038	-31.123	0.36968
153.000	2.6747e+06	-1.612e+06	-0.6026	-31.072	0.36453
154.000	2.7357e+06	-1.632e+06	-0.5967	-30.823	0.35992
155.000	2.7539e+06	-1.657e+06	-0.6017	-31.036	0.35494
156.000	2.8070e+06	-1.683e+06	-0.5995	-30.944	0.35026
157.000	2.8125e+06	-1.707e+06	-0.6069	-31.255	0.34544
158.000	2.8591e+06	-1.713e+06	-0.5990	-30.921	0.34093
159.000	2.8673e+06	-1.715e+06	-0.5980	-30.880	0.33628
160.000	2.8878e+06	-1.709e+06	-0.5918	-30.616	0.33178
161.000	2.9520e+06	-1.714e+06	-0.5807	-30.145	0.32776
162.000	2.9841e+06	-1.713e+06	-0.5740	-29.854	0.32354
163.000	3.0593e+06	-1.721e+06	-0.5627	-29.366	0.31974
164.000	3.1459e+06	-1.734e+06	-0.5513	-28.870	0.31605
165.000	3.1345e+06	-1.745e+06	-0.5568	-29.108	0.31168
166.000	3.1956e+06	-1.750e+06	-0.5476	-28.707	0.30798
167.000	3.2727e+06	-1.748e+06	-0.5340	-28.101	0.30440
168.000	3.2833e+06	-1.732e+06	-0.5274	-27.808	0.30047
169.000	3.3808e+06	-1.734e+06	-0.5129	-27.154	0.29719
170.000	3.4662e+06	-1.740e+06	-0.5020	-26.657	0.29386
171.000	3.5462e+06	-1.731e+06	-0.4882	-26.020	0.29056
172.000	3.5962e+06	-1.650e+06	-0.4588	-24.645	0.28709
173.000	3.7335e+06	-1.721e+06	-0.4609	-24.744	0.28423
174.000	3.8601e+06	-1.757e+06	-0.4552	-24.476	0.28142
175.000	3.8746e+06	-1.765e+06	-0.4556	-24.493	0.27791
176.000	3.9903e+06	-1.751e+06	-0.4388	-23.690	0.27512
177.000	4.1332e+06	-1.727e+06	-0.4179	-22.682	0.27237
178.000	4.4450e+06	-1.715e+06	-0.3857	-21.093	0.27069
179.000	4.5067e+06	-1.748e+06	-0.3879	-21.201	0.26762
180.000	4.6927e+06	-1.853e+06	-0.3949	-21.547	0.26529
181.000	4.8647e+06	-1.967e+06	-0.4044	-22.017	0.26294
182.000	4.9218e+06	-2.105e+06	-0.4277	-23.156	0.26000
183.000	5.0119e+06	-2.237e+06	-0.4463	-24.049	0.25728
184.000	5.1100e+06	-2.357e+06	-0.4613	-24.765	0.25465
185.000	5.1908e+06	-2.473e+06	-0.4764	-25.474	0.25192
186.000	5.2004e+06	-2.595e+06	-0.4990	-26.518	0.24892
187.000	5.2560e+06	-2.698e+06	-0.5133	-27.170	0.24618
188.000	5.3186e+06	-2.798e+06	-0.5260	-27.745	0.24351
189.000	5.2614e+06	-2.920e+06	-0.5550	-29.029	0.24041
190.000	5.3057e+06	-3.012e+06	-0.5677	-29.583	0.23773
191.000	5.3259e+06	-3.074e+06	-0.5773	-29.996	0.23501
192.000	5.3423e+06	-3.120e+06	-0.5840	-30.287	0.23236
193.000	5.3075e+06	-3.081e+06	-0.5806	-30.139	0.22949
194.000	-4.727e+06	-3.022e+06	0.63933	212.592	0.23131
195.000	4.6277e+06	-3.227e+06	-0.6974	-34.892	0.22170
196.000	4.6509e+06	-3.259e+06	-0.7006	-35.016	0.21925
197.000	4.7829e+06	-3.277e+06	-0.6852	-34.420	0.21725
198.000	4.9106e+06	-3.349e+06	-0.6820	-34.295	0.21530
199.000	5.0288e+06	-3.438e+06	-0.6837	-34.362	0.21330
200.000	5.0223e+06	-3.546e+06	-0.7061	-35.227	0.21091
201.000	5.1162e+06	-3.634e+06	-0.7103	-35.386	0.20893
202.000	5.1863e+06	-3.693e+06	-0.7122	-35.457	0.20682
203.000	5.2776e+06	-3.829e+06	-0.7254	-35.958	0.20488
204.000	5.2593e+06	-3.917e+06	-0.7447	-36.675	0.20260
205.000	5.3179e+06	-4.060e+06	-0.7634	-37.359	0.20063
206.000	5.3814e+06	-4.149e+06	-0.7709	-37.629	0.19865
207.000	5.2788e+06	-4.283e+06	-0.8113	-39.052	0.19628
208.000	5.3581e+06	-4.319e+06	-0.8061	-38.873	0.19435
209.000	5.3804e+06	-4.411e+06	-0.8198	-39.345	0.19237
210.000	5.3948e+06	-4.484e+06	-0.8312	-39.733	0.19040
211.000	5.3735e+06	-4.532e+06	-0.8433	-40.142	0.18834
212.000	5.4205e+06	-4.584e+06	-0.8457	-40.223	0.18647
213.000	5.4689e+06	-4.650e+06	-0.8503	-40.373	0.18470
214.000	5.4113e+06	-4.698e+06	-0.8682	-40.965	0.18265
215.000	5.4769e+06	-4.775e+06	-0.8719	-41.084	0.18090
216.000	5.5216e+06	-4.799e+06	-0.8691	-40.995	0.17921
217.000	5.5689e+06	-4.880e+06	-0.8764	-41.230	0.17749
218.000	5.5075e+06	-4.916e+06	-0.8926	-41.753	0.17556
219.000	5.5665e+06	-4.909e+06	-0.8819	-41.409	0.17392
220.000	5.6457e+06	-4.945e+06	-0.8758	-41.213	0.17235
221.000	5.6312e+06	-4.963e+06	-0.8813	-41.388	0.17062
222.000	5.6953e+06	-5.026e+06	-0.8825	-41.429	0.16906
223.000	5.7732e+06	-5.070e+06	-0.8781	-41.288	0.16753
224.000	5.8800e+06	-5.173e+06	-0.8797	-41.340	0.16614
225.000	5.8278e+06	-5.189e+06	-0.8903	-41.679	0.16438
226.000	5.9280e+06	-5.256e+06	-0.8867	-41.562	0.16297
227.000	6.0112e+06	-5.300e+06	-0.8817	-41.401	0.16156
228.000	5.9767e+06	-5.347e+06	-0.8946	-41.817	0.15995
229.000	6.0951e+06	-5.372e+06	-0.8813	-41.390	0.15864
230.000	6.1676e+06	-5.517e+06	-0.8946	-41.814	0.15728
231.000	6.2812e+06	-5.564e+06	-0.8858	-41.533	0.15597
232.000	6.2761e+06	-5.650e+06	-0.9002	-41.995	0.15447
233.000	6.3556e+06	-5.747e+06	-0.9043	-42.124	0.15317
234.000	6.4307e+06	-5.840e+06	-0.9081	-42.243	0.15188
235.000	6.3894e+06	-5.944e+06	-0.9304	-42.934	0.15037
236.000	6.4096e+06	-6.050e+06	-0.9440	-43.348	0.14902
237.000	6.4597e+06	-6.123e+06	-0.9479	-43.469	0.14773
238.000	6.5026e+06	-6.178e+06	-0.9501	-43.533	0.14639
239.000	6.4226e+06	-6.243e+06	-0.9721	-44.188	0.14496
240.000	6.4688e+06	-6.316e+06	-0.9764	-44.317	0.14369
241.000	6.5082e+06	-6.380e+06	-0.9803	-44.430	0.14244
242.000	6.4286e+06	-6.436e+06	-1.0011	-45.033	0.14104
243.000	6.4633e+06	-6.494e+06	-1.0047	-45.134	0.13981
244.000	6.5027e+06	-6.561e+06	-1.0090	-45.256	0.13861
245.000	6.5522e+06	-6.600e+06	-1.0074	-45.210	0.13742
246.000	6.4381e+06	-6.681e+06	-1.0377	-46.061	0.13604
247.000	6.4710e+06	-6.723e+06	-1.0389	-46.094	0.13489
248.000	6.4677e+06	-6.757e+06	-1.0448	-46.254	0.13371
249.000	6.3481e+06	-6.777e+06	-1.0676	-46.872	0.13236
250.000	6.3580e+06	-6.824e+06	-1.0733	-47.024	0.13124
251.000	6.3376e+06	-6.812e+06	-1.0748	-47.066	0.13006
252.000	6.3273e+06	-6.816e+06	-1.0773	-47.131	0.12897
253.000	6.1690e+06	-6.795e+06	-1.1015	-47.765	0.12762
254.000	6.1733e+06	-6.773e+06	-1.0971	-47.652	0.12651
255.000	6.1428e+06	-6.753e+06	-1.0994	-47.710	0.12540
256.000	6.1206e+06	-6.702e+06	-1.0949	-47.594	0.12432
257.000	5.9031e+06	-6.615e+06	-1.1206	-48.255	0.12301
258.000	5.8747e+06	-6.472e+06	-1.1018	-47.772	0.12193
259.000	5.8118e+06	-6.365e+06	-1.0951	-47.600	0.12086
260.000	5.7097e+06	-6.142e+06	-1.0756	-47.087	0.11971
261.000	5.6873e+06	-5.986e+06	-1.0526	-46.468	0.11868
262.000	5.6616e+06	-5.777e+06	-1.0204	-45.578	0.11763
263.000	5.5471e+06	-5.526e+06	-0.9961	-44.889	0.11655
264.000	5.4941e+06	-5.169e+06	-0.9408	-43.252	0.11551
265.000	5.4759e+06	-4.757e+06	-0.8687	-40.980	0.11452
266.000	5.5388e+06	-4.264e+06	-0.7698	-37.591	0.11363
267.000	5.6148e+06	-3.541e+06	-0.6307	-32.239	0.11268
268.000	5.9786e+06	-2.797e+06	-0.4678	-25.071	0.11205
269.000	6.5434e+06	-2.085e+06	-0.3187	-17.677	0.11158
270.000	1.1253e+07	-2.355e+06	-0.2092	-11.818	0.11512
271.000	1.1861e+07	-2.466e+06	-0.2079	-11.745	0.11474
272.000	1.2350e+07	-2.671e+06	-0.2163	-12.203	0.11428
273.000	1.2812e+07	-2.975e+06	-0.2322	-13.072	0.11384
274.000	1.3037e+07	-3.346e+06	-0.2566	-14.394	0.11312
275.000	1.3245e+07	-3.667e+06	-0.2768	-15.475	0.11237
276.000	1.3412e+07	-3.981e+06	-0.2968	-16.530	0.11163
277.000	-2.042e+07	-1.200e+06	0.05876	183.363	0.11558
278.000	1.3508e+07	-4.429e+06	-0.3279	-18.155	0.10993
279.000	1.3681e+07	-4.600e+06	-0.3362	-18.585	0.10917
280.000	1.3946e+07	-4.691e+06	-0.3363	-18.590	0.10851
281.000	1.3947e+07	-4.895e+06	-0.3510	-19.339	0.10763
282.000	1.4250e+07	-5.007e+06	-0.3514	-19.360	0.10703
283.000	1.4451e+07	-5.182e+06	-0.3586	-19.728	0.10636
284.000	1.4702e+07	-5.362e+06	-0.3647	-20.038	0.10568
285.000	1.4806e+07	-5.560e+06	-0.3755	-20.582	0.10495
286.000	1.4892e+07	-5.629e+06	-0.3780	-20.705	0.10415
287.000	1.5069e+07	-5.885e+06	-0.3905	-21.331	0.10350
288.001	1.5051e+07	-5.964e+06	-0.3963	-21.617	0.10264
289.001	1.5796e+07	-6.021e+06	-0.3812	-20.865	0.10239
290.001	1.5881e+07	-6.214e+06	-0.3913	-21.369	0.10165
291.001	1.6215e+07	-6.508e+06	-0.4013	-21.868	0.10109
292.001	1.6450e+07	-6.546e+06	-0.3979	-21.699	0.10049
293.001	1.6717e+07	-6.768e+06	-0.4048	-22.040	0.09990
294.001	1.7041e+07	-7.023e+06	-0.4121	-22.397	0.09936
295.001	1.7434e+07	-7.217e+06	-0.4140	-22.488	0.09888
296.001	1.7451e+07	-7.510e+06	-0.4303	-23.283	0.09810
297.001	1.8573e+07	-6.949e+06	-0.3741	-20.512	0.09807
298.001	1.8973e+07	-7.432e+06	-0.3917	-21.391	0.09759
299.001	1.9085e+07	-7.879e+06	-0.4128	-22.433	0.09697
300.001	1.9284e+07	-8.341e+06	-0.4326	-23.391	0.09634
301.001	1.9412e+07	-8.716e+06	-0.4490	-24.179	0.09568
302.001	1.9397e+07	-9.089e+06	-0.4686	-25.108	0.09492
303.001	1.6981e+07	-9.938e+06	-0.5852	-30.338	0.09274
304.001	1.6947e+07	-1.017e+07	-0.6004	-30.979	0.09201
305.001	1.7066e+07	-1.053e+07	-0.6167	-31.663	0.09141
306.001	1.7079e+07	-1.102e+07	-0.6453	-32.836	0.09077
307.001	1.6883e+07	-1.107e+07	-0.6556	-33.250	0.08995
308.001	1.6931e+07	-1.141e+07	-0.6740	-33.982	0.08932
309.001	1.6870e+07	-1.159e+07	-0.6869	-34.484	0.08863
310.001	1.6846e+07	-1.187e+07	-0.7044	-35.162	0.08797
311.001	1.6847e+07	-1.216e+07	-0.7216	-35.815	0.08732
312.001	1.6847e+07	-1.228e+07	-0.7290	-36.093	0.08667
313.001	1.6600e+07	-1.250e+07	-0.7530	-36.978	0.08593
314.001	1.6601e+07	-1.276e+07	-0.7687	-37.549	0.08531
315.001	1.6621e+07	-1.292e+07	-0.7774	-37.860	0.08471
316.001	1.6581e+07	-1.312e+07	-0.7911	-38.349	0.08407
317.001	1.6343e+07	-1.322e+07	-0.8088	-38.966	0.08334
318.001	1.6293e+07	-1.339e+07	-0.8218	-39.412	0.08274
