1.000000e+002 -7.346995e-005 0.000000e+000
1.100000e+002 -6.052941e-005 0.000000e+000
1.200000e+002 -5.068386e-005 0.000000e+000
1.300000e+002 -4.301835e-005 0.000000e+000
1.400000e+002 -3.693251e-005 0.000000e+000
1.500000e+002 -3.201912e-005 0.000000e+000
1.600000e+002 -2.799406e-005 0.000000e+000
1.700000e+002 -2.465417e-005 0.000000e+000
1.800000e+002 -2.185110e-005 0.000000e+000
1.900000e+002 -1.947441e-005 0.000000e+000
2.000000e+002 -1.744053e-005 0.000000e+000
2.100000e+002 -1.568521e-005 0.000000e+000
2.200000e+002 -1.415843e-005 0.000000e+000
2.300000e+002 -1.282071e-005 0.000000e+000
2.400000e+002 -1.164055e-005 0.000000e+000
2.500000e+002 -1.059250e-005 0.000000e+000
2.600000e+002 -9.655814e-006 0.000000e+000
2.700000e+002 -8.813375e-006 0.000000e+000
2.800000e+002 -8.050904e-006 0.000000e+000
2.900000e+002 -7.356353e-006 0.000000e+000
3.000000e+002 -6.719411e-006 0.000000e+000
3.010000e+002 -6.658530e-006 0.000000e+000
3.020000e+002 -6.598127e-006 0.000000e+000
3.030000e+002 -6.538194e-006 0.000000e+000
3.040000e+002 -6.478721e-006 0.000000e+000
3.050000e+002 -6.419701e-006 0.000000e+000
3.060000e+002 -6.361126e-006 0.000000e+000
3.070000e+002 -6.302988e-006 0.000000e+000
3.080000e+002 -6.245280e-006 0.000000e+000
3.090000e+002 -6.187993e-006 0.000000e+000
3.100000e+002 -6.131120e-006 0.000000e+000
3.110000e+002 -6.074654e-006 0.000000e+000
3.120000e+002 -6.018587e-006 0.000000e+000
3.130000e+002 -5.962912e-006 0.000000e+000
3.140000e+002 -5.907621e-006 0.000000e+000
3.150000e+002 -5.852707e-006 0.000000e+000
3.160000e+002 -5.798163e-006 0.000000e+000
3.170000e+002 -5.743982e-006 0.000000e+000
3.180000e+002 -5.690156e-006 0.000000e+000
3.190000e+002 -5.636679e-006 0.000000e+000
3.200000e+002 -5.583544e-006 0.000000e+000
3.210000e+002 -5.530743e-006 0.000000e+000
3.220000e+002 -5.478270e-006 0.000000e+000
3.230000e+002 -5.426118e-006 0.000000e+000
3.240000e+002 -5.374281e-006 0.000000e+000
3.250000e+002 -5.322751e-006 0.000000e+000
3.260000e+002 -5.271521e-006 0.000000e+000
3.270000e+002 -5.220586e-006 0.000000e+000
3.280000e+002 -5.169938e-006 0.000000e+000
3.290000e+002 -5.119571e-006 0.000000e+000
3.300000e+002 -5.069478e-006 0.000000e+000
3.310000e+002 -5.019652e-006 0.000000e+000
3.320000e+002 -4.970088e-006 0.000000e+000
3.330000e+002 -4.920778e-006 0.000000e+000
3.340000e+002 -4.871716e-006 0.000000e+000
3.350000e+002 -4.822895e-006 0.000000e+000
3.360000e+002 -4.774309e-006 0.000000e+000
3.370000e+002 -4.725952e-006 0.000000e+000
3.380000e+002 -4.677817e-006 0.000000e+000
3.390000e+002 -4.629897e-006 0.000000e+000
3.400000e+002 -4.582186e-006 0.000000e+000
3.410000e+002 -4.534677e-006 0.000000e+000
3.420000e+002 -4.487364e-006 0.000000e+000
3.430000e+002 -4.440241e-006 0.000000e+000
3.440000e+002 -4.393300e-006 0.000000e+000
3.450000e+002 -4.346536e-006 0.000000e+000
3.460000e+002 -4.299941e-006 0.000000e+000
3.470000e+002 -4.253509e-006 0.000000e+000
3.480000e+002 -4.207234e-006 0.000000e+000
3.490000e+002 -4.161108e-006 0.000000e+000
3.500000e+002 -4.115125e-006 0.000000e+000
3.510000e+002 -4.069279e-006 0.000000e+000
3.520000e+002 -4.023561e-006 0.000000e+000
3.530000e+002 -3.977966e-006 0.000000e+000
3.540000e+002 -3.932487e-006 0.000000e+000
3.550000e+002 -3.887116e-006 0.000000e+000
3.560000e+002 -3.841847e-006 0.000000e+000
3.570000e+002 -3.796673e-006 0.000000e+000
3.580000e+002 -3.751585e-006 0.000000e+000
3.590000e+002 -3.706578e-006 0.000000e+000
3.600000e+002 -3.661643e-006 0.000000e+000
3.610000e+002 -3.616773e-006 0.000000e+000
3.620000e+002 -3.571961e-006 0.000000e+000
3.630000e+002 -3.527199e-006 0.000000e+000
3.640000e+002 -3.482479e-006 0.000000e+000
3.650000e+002 -3.437794e-006 0.000000e+000
3.660000e+002 -3.393135e-006 0.000000e+000
3.670000e+002 -3.348494e-006 0.000000e+000
3.680000e+002 -3.303864e-006 0.000000e+000
3.690000e+002 -3.259235e-006 0.000000e+000
3.700000e+002 -3.214599e-006 0.000000e+000
3.710000e+002 -3.169948e-006 0.000000e+000
3.720000e+002 -3.125272e-006 0.000000e+000
3.730000e+002 -3.080563e-006 0.000000e+000
3.740000e+002 -3.035811e-006 0.000000e+000
3.750000e+002 -2.991007e-006 0.000000e+000
3.760000e+002 -2.946141e-006 0.000000e+000
3.770000e+002 -2.901203e-006 0.000000e+000
3.780000e+002 -2.856184e-006 0.000000e+000
3.790000e+002 -2.811073e-006 0.000000e+000
3.800000e+002 -2.765859e-006 0.000000e+000
3.810000e+002 -2.720532e-006 0.000000e+000
3.820000e+002 -2.675080e-006 0.000000e+000
3.830000e+002 -2.629492e-006 0.000000e+000
3.840000e+002 -2.583757e-006 0.000000e+000
3.850000e+002 -2.537861e-006 0.000000e+000
3.860000e+002 -2.491794e-006 0.000000e+000
3.870000e+002 -2.445541e-006 0.000000e+000
3.880000e+002 -2.399091e-006 0.000000e+000
3.890000e+002 -2.352429e-006 0.000000e+000
3.900000e+002 -2.305541e-006 0.000000e+000
3.910000e+002 -2.258413e-006 0.000000e+000
3.920000e+002 -2.211031e-006 0.000000e+000
3.930000e+002 -2.163378e-006 0.000000e+000
3.940000e+002 -2.115439e-006 0.000000e+000
3.950000e+002 -2.067197e-006 0.000000e+000
3.960000e+002 -2.018635e-006 0.000000e+000
3.970000e+002 -1.969737e-006 0.000000e+000
3.980000e+002 -1.920483e-006 0.000000e+000
3.990000e+002 -1.870854e-006 0.000000e+000
4.000000e+002 -1.820831e-006 0.000000e+000
4.010000e+002 -1.770393e-006 0.000000e+000
4.020000e+002 -1.719520e-006 0.000000e+000
